interactor_A	interactor_B	confidence_value
Uqcrfs1	Mt-cyb	0.999
Mt-co2	Mt-cyb	0.999
Zfyve9	Smad2	0.999
Stx4	Vamp3	0.999
Prpf8	Snrnp200	0.999
Nhej1	Xrcc4	0.999
Lig4	Xrcc4	0.999
Cd74	RT1-Da	0.999
Upf1	Smg7	0.999
Rps5	LOC100363469	0.999
Prkci	Pard3	0.999
Mt-nd3	Mt-nd1	0.999
Ndufs1	Mt-nd1	0.999
Mt-cyb	Mt-nd1	0.999
Ndufs3	Mt-nd1	0.999
Mt-nd4	Mt-nd1	0.999
Mt-nd5	Mt-nd1	0.999
Mt-nd2	Mt-nd1	0.999
Supt4h1	Supt5h	0.999
Hist2h2aa3	H2ac21	0.999
Ncstn	Psen2	0.999
Snap25	Syt1	0.999
Stx1a	Syt1	0.999
Ppp3r1	Ppp3ca	0.999
Atp5f1b	Atp5f1c	0.999
Atp5po	Atp5f1c	0.999
Atp5f1d	Atp5f1c	0.999
Atp5f1a	Atp5f1c	0.999
Ndufa2	Ndufa8	0.999
Ndufs8	Ndufa8	0.999
Ndufb9	Ndufa8	0.999
Ndufa6	Ndufa8	0.999
Ndufs4	Ndufa8	0.999
Ndufb10	Ndufa8	0.999
Ndufs3	Ndufa8	0.999
Ndufc2	Ndufa8	0.999
Ndufb5	Ndufa8	0.999
Ndufa5	Ndufa8	0.999
Ndufb8	Ndufa8	0.999
Ndufv1	Ndufa8	0.999
Ndufs7	Ndufa8	0.999
Ndufb6	Ndufa8	0.999
Ndufa7	Ndufa8	0.999
Ndufv2	Ndufa8	0.999
Ndufb7	Ndufa8	0.999
Cdk2	Cdkn1b	0.999
Fgg	Fgb	0.999
Kmo	Kynu	0.999
Mt-co1	Mt-co3	0.999
Mt-co2	Mt-co3	0.999
Mt-cyb	Mt-co3	0.999
Exoc8	Exoc6	0.999
Exoc3	Exoc6	0.999
Fancl	Faap100	0.999
Fancb	Faap100	0.999
Faap24	Faap100	0.999
Tpx2	Aurka	0.999
Cd40lg	Cd40	0.999
Prpf8	Eftud2	0.999
Isg15	Usp18	0.999
Ncstn	Aph1a	0.999
Ctr9	Rtf1	0.999
Leo1	Rtf1	0.999
Nfya	Nfyc	0.999
Wdr46	Noc4l	0.999
Atg16l1	Atg5	0.999
Atg3	Atg5	0.999
Atg12	Atg5	0.999
Trappc3	Trappc1	0.999
Stx1a	Vamp2	0.999
Snap25	Vamp2	0.999
LOC100360057	Rpl30	0.999
Upf1	Upf2	0.999
Upf3b	Upf2	0.999
Cog3	Cog2	0.999
Cog1	Cog2	0.999
Ap2s1	Ap2m1	0.999
Ndufb2	Ndufc1	0.999
Ndufb5	Ndufc1	0.999
Atp5mc1	Atp5mc3	0.999
Ndufs1	Ndufs2	0.999
Ndufa8	Ndufs2	0.999
Ndufs3	Ndufs2	0.999
Ndufs4	Ndufs2	0.999
Ndufs7	Ndufs2	0.999
Ndufv2	Ndufs2	0.999
Ndufs8	Ndufs2	0.999
Ndufb7	Ndufs2	0.999
Ndufv1	Ndufs2	0.999
Mt-nd1	Ndufs2	0.999
Cd200r1	Cd200	0.999
Ncaph	Ncapg	0.999
Smc4	Ncapg	0.999
Sdhb	Sdhd	0.999
Sdha	Sdhd	0.999
Sdhc	Sdhd	0.999
Ercc2	Ercc5	0.999
LOC100911372	LOC100911847	0.999
Rps27	LOC100911847	0.999
Rps15a	LOC100911847	0.999
Rps3	LOC100911847	0.999
Rps5	LOC100911847	0.999
Rps23	LOC100911847	0.999
Eif3el1	Eif3b	0.999
Eif3g	Eif3b	0.999
Eif3f	Eif3b	0.999
Eif3d	Eif3b	0.999
Eif3c	Eif3b	0.999
Exosc10	Mtrex	0.999
Exosc2	Mtrex	0.999
Exosc9	Mtrex	0.999
Ndufa2	Ndufa1	0.999
Snap25	Cplx1	0.999
Syt1	Cplx1	0.999
Stx1a	Cplx1	0.999
Pole2	Pole	0.999
Pola1	Pole	0.999
Stx6	Vti1a	0.999
Dlgap1	Dlg4	0.999
Cyfip2	Nckap1	0.999
Atp6v1f	Atp6v1h	0.999
Exoc8	LOC100911734	0.999
Fgg	Fga	0.999
Fgb	Fga	0.999
Pwp2	Nol6	0.999
Upf2	Upf3a	0.999
Upf1	Upf3a	0.999
Suclg1	Sucla2	0.999
Sf3b1	Sf3b2	0.999
Smarcb1	Smarcc1	0.999
Rps15a	Rps28	0.999
Rps12	Rps28	0.999
Rps27	Rps28	0.999
Rps23	Rps28	0.999
Rps15	Rps28	0.999
Rps5	Rps28	0.999
LOC100911372	Rps28	0.999
Rps16	Rps28	0.999
Ddb1	Cul4b	0.999
Becn1	Pik3c3	0.999
Suclg1	Suclg2	0.999
Ap2s1	Ap2a2	0.999
Ap2m1	Ap2a2	0.999
Eif3f	Eif3k	0.999
Eif3g	Eif3k	0.999
Rps15	Rps11	0.999
Rps12	Rps11	0.999
Rps23	Rps11	0.999
Rps3a	Rps11	0.999
LOC100911847	Rps11	0.999
Rps3	Rps11	0.999
Rps5	Rps11	0.999
LOC100911372	Rps11	0.999
Rps27	Rps11	0.999
Cnot1	Cnot2	0.999
Ube2m	Nedd8	0.999
Cul1	Nedd8	0.999
Utp18	Nop14	0.999
Utp4	Nop14	0.999
Bms1	Nop14	0.999
Utp15	Nop14	0.999
Nop58	Nop14	0.999
Rrp9	Nop14	0.999
Pwp2	Nop14	0.999
Utp6	Nop14	0.999
Nsmce2	Smc5	0.999
Nfyc	Nfyb	0.999
Nfya	Nfyb	0.999
Gart	Paics	0.999
Arpc4	Arpc5	0.999
Arpc1b	Arpc5	0.999
Arpc2	Arpc5	0.999
Arpc3	Arpc5	0.999
Rabggta	Rabggtb	0.999
Rps16	Rps10	0.999
Rps15	Rps10	0.999
Rps3	Rps10	0.999
Rps5	Rps10	0.999
Smc4	Smc2	0.999
Ncapg	Smc2	0.999
Ncaph	Smc2	0.999
Ift46	Ift81	0.999
Cenpt	Cenpw	0.999
Crebbp	Ncoa1	0.999
Xrcc5	Xrcc6	0.999
Bmi1	Rnf2	0.999
Itgam	Ank1	0.999
Psmd13	Psmd11	0.999
Psma5	Psmd11	0.999
Psmc5	Psmd11	0.999
Psmc2	Psmd11	0.999
Psmd7	Psmd11	0.999
Psmd6	Psmd11	0.999
Psmc6	Psmd11	0.999
Psmc3	Psmd11	0.999
Psmd3	Psmd11	0.999
Psmd1	Psmd11	0.999
Psmd2	Psmd11	0.999
Psmc4	Psmd11	0.999
Psmd12	Psmd11	0.999
Psmd4	Psmd11	0.999
Vps29	Vps26a	0.999
Vps35	Vps26a	0.999
Cdk5	Cdk5r1	0.999
Cdc6	Mcm5	0.999
Mcm3	Mcm5	0.999
Mcm6	Mcm5	0.999
Mcm2	Mcm5	0.999
Orc2	Mcm5	0.999
Mcm7	Mcm5	0.999
Mcm4	Mcm5	0.999
Pola2	Prim1	0.999
Pola1	Prim1	0.999
Prim2	Prim1	0.999
Snrpd1	Lsm5	0.999
Snrpf	Lsm5	0.999
Lsm3	Lsm5	0.999
Casp2	Cradd	0.999
AABR07053687.1	Nphp4	0.999
Gtf2h3	Gtf2h1	0.999
Cog1	Cog8	0.999
Cog6	Cog8	0.999
Cog4	Cog8	0.999
Cog3	Cog8	0.999
Tp53	Mdm2	0.999
Eif3el1	Eif3a	0.999
Eif3l	Eif3a	0.999
Eif3b	Eif3a	0.999
Eif3f	Eif3a	0.999
Eif3c	Eif3a	0.999
Atg12	Atg7	0.999
Atg3	Atg7	0.999
Mtor	Rheb	0.999
Tsc2	Rheb	0.999
Snrpf	Snrpg	0.999
Snrpd1	Snrpg	0.999
Ndufb10	Ndufa11	0.999
Ndufa12	Ndufa11	0.999
Ndufs4	Ndufa11	0.999
Ndufv2	Ndufa11	0.999
Ndufa5	Ndufa11	0.999
Ndufs7	Ndufa11	0.999
Ndufa8	Ndufa11	0.999
Ndufb6	Ndufa11	0.999
Ndufb11	Ndufa11	0.999
Ndufb5	Ndufa11	0.999
Ndufb8	Ndufa11	0.999
Ndufa6	Ndufa11	0.999
Ndufa2	Ndufa11	0.999
Ndufb7	Ndufa11	0.999
Ndufb2	Ndufa11	0.999
Ndufb9	Ndufa11	0.999
Ndufs8	Ndufa11	0.999
Qrsl1	Gatb	0.999
Vamp2	AABR07053516.1	0.999
Stx4	AABR07053516.1	0.999
Vamp8	AABR07053516.1	0.999
Vamp3	AABR07053516.1	0.999
Dlg1	Gria1	0.999
Exoc8	Exoc4	0.999
Exoc3	Exoc4	0.999
Exoc6	Exoc4	0.999
LOC100911734	Exoc4	0.999
Tra2b	Srsf1	0.999
Uqcrh	Uqcrq	0.999
Atp5f1b	LOC100911417	0.999
Atp5po	LOC100911417	0.999
Lsm3	Lsm2	0.999
Lsm7	Lsm2	0.999
Lin54	Lin9	0.999
Cdc7	Dbf4	0.999
Phf5a	Snrpd3	0.999
Snrpf	Snrpd3	0.999
Lsm3	Snrpd3	0.999
Snrpb	Snrpd3	0.999
Snrpd2	Snrpd3	0.999
Snrnp70	Snrpd3	0.999
Rpn2	Rpn1	0.999
Ccl5	Ccr5	0.999
Lsm3	Lsm6	0.999
Mcm10	Cdc45	0.999
Mcm6	Cdc45	0.999
Mcm5	Cdc45	0.999
Mcm7	Cdc45	0.999
Mcm3	Cdc45	0.999
Mcm4	Cdc45	0.999
Taf5	Taf12	0.999
Casp8	Fadd	0.999
Magoh	Eif4a3	0.999
Casc3	Eif4a3	0.999
Rbm8a	Eif4a3	0.999
Nup37	Nup43	0.999
Ncbp1	Ncbp2	0.999
Iscu	Nfs1	0.999
Utp6	Wdr36	0.999
Utp15	Wdr36	0.999
Cdc42	Was	0.999
Psmc6	Psma2	0.999
Psma5	Psma2	0.999
Psmb4	Psma2	0.999
Psma6	Psma2	0.999
Psmb6	Psma2	0.999
Psma1	Psma2	0.999
Psmc2	Psma2	0.999
Psma4	Psma2	0.999
Psmb1	Psma2	0.999
Psmb5	Psma2	0.999
Psmc5	Psma2	0.999
Psma3l	Psma2	0.999
Psmb2	Psma2	0.999
Rps5	LOC108348142	0.999
Nploc4	Ufd1	0.999
Vcp	Ufd1	0.999
Eif3g	Eif3i	0.999
Eif3d	Eif3i	0.999
Eif3k	Eif3i	0.999
Eif3b	Eif3i	0.999
Eif3el1	Eif3i	0.999
Eif3m	Eif3i	0.999
Lmo2	Gata1	0.999
Elob	Eloc	0.999
Nup93	Nup62	0.999
Nup54	Nup62	0.999
Exosc4	Exosc1	0.999
Exosc3	Exosc1	0.999
Exosc9	Exosc1	0.999
Exosc6	Exosc1	0.999
Dis3	Exosc1	0.999
Exosc2	Exosc1	0.999
Exosc5	Exosc1	0.999
Tsr1	Bysl	0.999
Pno1	Bysl	0.999
Atp5f1d	Atp5f1e	0.999
Tnnc1	Tnni2	0.999
Tnnc2	Tnni2	0.999
Bet1	Gosr1	0.999
Ykt6	Gosr1	0.999
Stx5	Gosr1	0.999
Rfc3	Rfc5	0.998
Wdr46	Pwp2	0.998
Rfc3	Rfc2	0.998
Rpl10a	Rpl24	0.998
Eif2b1	Eif2b5	0.998
Atp5me	Atp5po	0.998
Wdr46	Utp18	0.998
Tfam	Tfb2m	0.998
Cog3	Cog1	0.998
Cdk1	Ccnb3	0.998
Thoc3	Thoc6	0.998
Utp18	Utp3	0.998
Wdr46	Utp3	0.998
Atp5po	Atp5pd	0.998
Gabrg2	Gabrb2	0.998
Trappc5	Trappc6b	0.998
Rpl24	Rpl26	0.998
Pwp2	Dcaf13	0.998
Utp18	Dcaf13	0.998
Wdr46	Dcaf13	0.998
Mrpl27	Mrpl13	0.998
Grb2	Egfr	0.998
Rag2	Rag1	0.998
Rpl10a	Rpl19	0.998
Arpc1b	Actr2	0.998
Mcm4	Orc4	0.998
Mcm7	Orc4	0.998
Scn3a	Scn2a	0.998
Mad1l1	Mad2l1	0.998
Cdk1	Mad2l1	0.998
Snrpc	Snrpf	0.998
Csnk2b	Csnk2a1	0.998
Dcaf13	Pno1	0.998
Wdr46	Pno1	0.998
Tsr1	Pno1	0.998
Utp18	Pno1	0.998
Anapc4	Cdc27	0.998
Kit	Kitlg	0.998
Cdk1	Aurkb	0.998
Eif2b5	Eif2b2	0.998
Pwp2	Bms1	0.998
Utp3	Bms1	0.998
Dcaf13	Bms1	0.998
Pno1	Bms1	0.998
Utp20	Bms1	0.998
Wdr46	Bms1	0.998
Nuf2	Spc25	0.998
Dlst	Dld	0.998
Nup37	Nup107	0.998
Mrpl27	Mrps16	0.998
Mrpl13	Mrpl19	0.998
Wdr46	Nop56	0.998
Utp3	Nop56	0.998
Pwp2	Nop56	0.998
Dcaf13	Nop56	0.998
Bms1	Nop56	0.998
Utp18	Nop56	0.998
Thoc3	Thoc2	0.998
Atp5f1b	Atp5mc1	0.998
Pno1	Utp11	0.998
Utp3	Utp11	0.998
Cdk1	Bub1b	0.998
Aurkb	Bub1b	0.998
Cdc27	Bub1b	0.998
Pdhx	Pdhb	0.998
Dld	Pdhb	0.998
Thoc2	Thoc7	0.998
Thoc3	Thoc7	0.998
Cul1	Cand1	0.998
Psmb8	Psma3l	0.998
Timm10	Timm9	0.998
Mcm4	Orc3	0.998
Thoc3	Thoc5	0.998
Thoc2	Thoc5	0.998
Thoc6	Thoc5	0.998
Actr2	Arpc3	0.998
Mrpl13	Mrpl15	0.998
Actr2	Arpc4	0.998
Xab2	Aqr	0.998
Asl	Ass1	0.998
Atp6v1a	Atp6v1d	0.998
Atp6v1f	Atp6v1d	0.998
Cops5	Cops2	0.998
Cops4	Cops2	0.998
Ndufb11	Ndufs3	0.998
Ndufa12	Ndufs3	0.998
Ndufa7	Ndufs3	0.998
Mcm4	Orc1	0.998
Orc4	Orc1	0.998
Ndufa7	Ndufb9	0.998
Fyn	Src	0.998
Rara	Rxra	0.998
Tnfrsf11b	LOC103689974	0.998
Supt4h1	Polr2k	0.998
Traf6	Tlr4	0.998
Mtor	Mlst8	0.998
Serpine1	Plau	0.998
Znrd1	Twistnb	0.998
Trappc5	Trappc3	0.998
Trappc6b	Trappc3	0.998
Exosc2	Exosc10	0.998
Nup107	Nup205	0.998
Rpl4	LOC100360057	0.998
Rpl23	LOC100360057	0.998
Mrps16	Mrps25	0.998
Mrps14	Mrps25	0.998
Gtf3c3	Gtf3c5	0.998
Cdc27	Anapc2	0.998
Fzr1	Anapc2	0.998
Ndufa7	Ndufs4	0.998
Orc1	Orc5	0.998
Mcm7	Orc5	0.998
Psmb9	Psmb2	0.998
Psmb8	Psmb2	0.998
Psmb1	LOC100360846	0.998
Gins1	Gins3	0.998
Ndufb9	Ndufs1	0.998
Mrpl13	Mrpl47	0.998
Psmc3	Psma1	0.998
Psmc5	Psma1	0.998
Ndufs1	Ndufb5	0.998
Ndufb9	Ndufb3	0.998
Ndufa12	Ndufb3	0.998
Ndufa6	Ndufb3	0.998
Copa	Hmces	0.998
Npc2	Npc1	0.998
Ssrp1	Supt16h	0.998
Rpl4	Rps3a	0.998
Exosc10	Exosc4	0.998
Ndufb9	Ndufc2	0.998
Ndufa7	Ndufc2	0.998
Ndufs4	Ndufc2	0.998
Arid2	Pbrm1	0.998
Exosc10	Exosc3	0.998
Il17ra	Il17a	0.998
Ada	Adk	0.998
Psmd2	Psmb7	0.998
Psmc1	Psmb7	0.998
Psmc3	Psmb7	0.998
Psma1	Psmb7	0.998
Cnot1	Cnot7	0.998
Mtor	Eif4ebp1	0.998
C1qb	C1qc	0.998
Uqcrh	Cyc1	0.998
Orc5	Mcm3	0.998
Orc4	Mcm3	0.998
Orc1	Mcm3	0.998
Tsr1	Riok2	0.998
Pno1	Riok2	0.998
Snap29	Vamp8	0.998
Pttg1	Espl1	0.998
Utp18	Emg1	0.998
Pwp2	Emg1	0.998
C1qb	C1qa	0.998
Wdr46	Rrp9	0.998
Dcaf13	Rrp9	0.998
Rpa1	Rpa2	0.998
Psmd6	Psmb5	0.998
Psmd2	Psmb5	0.998
Psmb7	Psmb5	0.998
LOC103690024	Pex14	0.998
Polr2j	Polr2e	0.998
Polr2k	Polr2e	0.998
Vps37b	Tsg101	0.998
Atp6v1d	Atp6v1b1	0.998
Cog1	Cog6	0.998
Bms1	Tbl3	0.998
Utp18	Tbl3	0.998
Nop56	Tbl3	0.998
Pno1	Tbl3	0.998
Wdr46	Tbl3	0.998
Rrp9	Tbl3	0.998
Sec61g	Sec61a1	0.998
Spc25	Ndc80	0.998
Bub1b	Ndc80	0.998
Mad2l1	Ndc80	0.998
Bud31	Snrpd1	0.998
Mrpl3	Mrpl21	0.998
Mcm7	Cdt1	0.998
Ndufv2	Ndufb8	0.998
Ndufb5	Ndufb8	0.998
Ndufs4	Ndufb8	0.998
Ndufa7	Ndufb8	0.998
Ndufa12	Ndufb8	0.998
Ndufs1	Ndufb8	0.998
Dcaf13	Utp6	0.998
Wdr46	Utp6	0.998
Nop56	Utp6	0.998
Tbl3	Utp6	0.998
Utp3	Utp6	0.998
Emg1	Utp6	0.998
Psmb7	Psmd7	0.998
Ndufaf1	Ecsit	0.998
Snrpd1	Sf3b1	0.998
Prpf8	Sf3b1	0.998
Snrpf	Sf3b1	0.998
Lsm3	Sf3b1	0.998
Arpc1b	Arpc2	0.998
Actr2	Arpc2	0.998
Nrg1	Erbb4	0.998
Tomm70	Tomm22	0.998
Rab11a	Myo5b	0.998
Ndufa7	Ndufb10	0.998
Ndufa5	Ndufb10	0.998
Ndufv2	Ndufb10	0.998
Ndufa12	Ndufb10	0.998
Psma3l	Psmd13	0.998
Runx1	Cbfb	0.998
Myd88	Il1r1	0.998
Ephb2	Efnb2	0.998
Farsa	Farsb	0.998
Cltc	Clta	0.998
Gale	Galt	0.998
Galk1	Galt	0.998
Prpf8	Prpf4	0.998
Phf5a	Sf3b5	0.998
Wdr5	Ash2l	0.998
Nppa	Npr1	0.998
Myl1	Tnnc2	0.998
Iscu	Fxn	0.998
Mrps30	Mrpl44	0.998
Fig4	Pikfyve	0.998
Pno1	Ltv1	0.998
Bbs5	Bbs9	0.998
Psmc2	Usp14	0.998
Psmc3	Usp14	0.998
Psmc6	Usp14	0.998
Psmd7	Usp14	0.998
Psmc5	Usp14	0.998
Ppp2r1a	Ppp2cb	0.998
Atp5mc1	Atp5f1d	0.998
Atp5me	Atp5f1d	0.998
Mrps25	Mrps34	0.998
Snap25	Stxbp1	0.998
Lsm3	Snrpd2	0.998
Bud31	Snrpd2	0.998
Ap2a1	Ap2s1	0.998
Mrpl21	Mrpl32	0.998
Bbs5	Bbs7	0.998
Bbs9	Bbs7	0.998
Cyc1	Uqcrc2	0.998
Cnot1	Cnot9	0.998
Polr2e	Polr2c	0.998
Polr2f	Polr2c	0.998
Polr2e	Polr2d	0.998
Mrpl3	Mrps9	0.998
Mrps5	Mrps9	0.998
Mrpl19	Mrps9	0.998
Traf6	Tab2	0.998
Ndufa6	Ndufa10l1	0.998
Ndufs3	Ndufa10l1	0.998
Ndufv2	Ndufa10l1	0.998
Ndufb5	Ndufa10l1	0.998
Ndufb10	Ndufa10l1	0.998
Rpl24	Rps12	0.998
Rpa2	Mcm2	0.998
Orc1	Mcm2	0.998
Serpinc1	F2	0.998
Thbd	F2	0.998
Emg1	Utp15	0.998
Nop56	Utp15	0.998
Wdr46	Utp15	0.998
Rrp9	Utp15	0.998
Tbl3	Utp15	0.998
Dhps	Eif5a	0.998
Rpl35	Rps23	0.998
Rpl19	Rps23	0.998
Rpl15	Rps23	0.998
Rpl10a	Rps23	0.998
Raf1	Hras	0.998
Kras	Hras	0.998
Mvd	Idi1	0.998
Vcl	Tln1	0.998
Rb1	Necab3	0.998
Utp6	Nop58	0.998
Utp18	Nop58	0.998
Tbl3	Nop58	0.998
Utp15	Nop58	0.998
Bms1	Nop58	0.998
Nop56	Nop58	0.998
Abraxas1	Uimc1	0.998
Uqcrh	Uqcr11	0.998
Commd10	Commd2	0.998
Cops4	Cops7a	0.998
Fance	Fancc	0.998
Atp5f1d	Atp5f1a	0.998
Atp5po	Atp5f1a	0.998
Abraxas1	Babam1	0.998
Uimc1	Babam1	0.998
Pwp2	Imp3	0.998
Rraga	Rragc	0.998
Ndufa12	Ndufs8	0.998
Ndufs4	Ndufs8	0.998
Ndufa10l1	Ndufs8	0.998
Ndufb9	Ndufs8	0.998
Ndufa7	Ndufs8	0.998
Ndufa5	Ndufs8	0.998
Tsta3	Gmds	0.998
Gins3	Gins2	0.998
Eif2s1	Eif2s2	0.998
Ndufv2	Ndufa2	0.998
Ndufa7	Ndufa2	0.998
Ndufa5	Ndufa2	0.998
Ndufb8	Ndufa2	0.998
Ndufa12	Ndufa2	0.998
Ndufb3	Ndufa2	0.998
Prpf8	Sf3b3	0.998
Snrpa1	Sf3b3	0.998
Sf3b1	Sf3b3	0.998
Mlst8	Mapkap1	0.998
Mccc1	Mccc2	0.998
Cog1	Cog4	0.998
Traf2	Ripk1	0.998
Tradd	Ripk1	0.998
Mylpf	Acta1	0.998
Wdr20	Wdr48	0.998
Mcm4	Mcm10	0.998
Mcm3	Mcm10	0.998
Mcm6	Mcm10	0.998
Mcm7	Mcm10	0.998
Mcm2	Mcm10	0.998
Ercc3	Ercc2	0.998
Gins2	Gins4	0.998
Psmb7	Psmd1	0.998
Dctn6	Dctn5	0.998
Atg3	Atg16l1	0.998
Ndufc2	Ndufab1	0.998
Ndufa5	Ndufab1	0.998
Ndufa10l1	Ndufv1	0.998
Ndufa12	Ndufv1	0.998
Rpl19	Rps15a	0.998
Rpl15	Rps15a	0.998
Spcs1	Spcs2	0.998
Eif2b1	Eif2b3	0.998
Eif2b4	Eif2b3	0.998
Eif2b2	Eif2b3	0.998
Pold2	Pold3	0.998
Twistnb	Polr1b	0.998
Rcvrn	Grk1	0.998
Nup54	Nup93	0.998
Mrpl13	Mrpl20	0.998
Rpl26	Rpl17	0.998
LOC100360057	Rpl17	0.998
Rpl15	Rpl17	0.998
Rps3	Rpsa	0.998
LOC100360057	Rpl18a	0.998
Rpl10a	Rpl18a	0.998
Rpl27a	Rpl18a	0.998
Cox5b	Cox5a	0.998
Plrg1	Bcas2	0.998
Bet1l	Stx5	0.998
Serpine1	Plat	0.998
LOC108348062	Eif3c	0.998
Eif3m	Eif3c	0.998
Polr2f	Polr1c	0.998
Twistnb	Polr1c	0.998
Psma1	Psmc4	0.998
Usp14	Psmc4	0.998
Cct7	Cct3	0.998
Cct4	Cct3	0.998
Ap3m1	Ap3d1	0.998
Casp8	Fas	0.998
Nop58	Fbl	0.998
Nop56	Fbl	0.998
Nxt1	Nxf1	0.998
Snap25	Stx1b	0.998
Bbs5	Bbs2	0.998
Polr2e	AABR07006025.1	0.998
Supt4h1	AABR07006025.1	0.998
Polr2d	AABR07006025.1	0.998
Rbpjl2	Notch1	0.998
Cpsf6	Nudt21	0.998
Polr2e	Polr2g	0.998
Dctn5	Dctn4	0.998
Psmb9	Psmb10	0.998
Psmb2	Psmb10	0.998
Psmb7	Psmb6	0.998
Psmd1	Psmb6	0.998
Psmc1	Psmb6	0.998
Psmd13	Psmb6	0.998
Psmd7	Psmb6	0.998
Psmd2	Psmb6	0.998
Rpl23	Rps5	0.998
Rpl10a	Rps5	0.998
Rpl18a	Rps5	0.998
LOC100360057	Rps5	0.998
Snrpf	Lsm7	0.998
Snrpd1	Lsm7	0.998
Lsm3	Lsm4	0.998
Lsm1	Lsm4	0.998
Rps27	Rps16	0.998
Rps15a	Rps16	0.998
Rpl15	Rps16	0.998
Rpl19	Rps16	0.998
Cops6	Cops8	0.998
Cops5	Cops8	0.998
Utp6	Wdr3	0.998
Utp3	Wdr3	0.998
Tbl3	Wdr3	0.998
Wdr46	Wdr3	0.998
Nop58	Wdr3	0.998
Bms1	Wdr3	0.998
Utp18	Wdr3	0.998
Utp15	Wdr3	0.998
Kcnab2	Kcna1	0.998
Dctn5	Actr1a	0.998
Dctn2	Actr1a	0.998
Pold3	Pold1	0.998
Bbs9	Bbs1	0.998
Bbs7	Bbs1	0.998
Bbs5	Bbs1	0.998
Lamtor3	Lamtor2	0.998
Gli1	Sufu	0.998
Gli2	Sufu	0.998
Mrps16	Mrps12	0.998
Dlst	Ogdhl	0.998
AABR07026997.1	Uba52	0.998
Rpl27a	Uba52	0.998
Rps5	Uba52	0.998
Rps27	Uba52	0.998
Rpl15	Uba52	0.998
Rpl19	Uba52	0.998
Rpl23	Uba52	0.998
Mrpl19	mrpl11	0.998
Rragc	Lamtor1	0.998
Lamtor3	Lamtor1	0.998
Lamtor2	Lamtor1	0.998
Tnfsf4	Tnfrsf4	0.998
Xab2	Cdc5l	0.998
Sf3a1	Cdc5l	0.998
Magoh	Upf1	0.998
Casc3	Upf1	0.998
Rab11a	Rab11fip3	0.998
Taf7	Taf5	0.998
Cry1	Per2	0.998
Cry2	Per2	0.998
Pwp2	Pdcd11	0.998
Emg1	Utp4	0.998
Wdr46	Utp4	0.998
Nop56	Utp4	0.998
Pdcd11	Utp4	0.998
Bms1	Utp4	0.998
Tbl3	Utp4	0.998
Wdr3	Utp4	0.998
Nup107	Nup98	0.998
Nup54	Nup98	0.998
Nup85	Nup98	0.998
Mrps12	Mrpl23	0.998
Orai1	Stim1	0.998
Terf2ip	Terf2	0.998
Psmb7	Psmd8	0.998
Ndufs3	Ndufa13	0.998
Rps23	Eif3g	0.998
Bub1b	Bub3	0.998
Rps16	Rpl27	0.998
Rps15a	Rpl27	0.998
Rpl15	Rpl27	0.998
Rpl24	Rpl27	0.998
Rps3a	Rpl27	0.998
Uba52	Rpl27	0.998
Brca2	Brca1	0.998
Ddb2	Ddb1	0.998
Il6	Il6r	0.998
Xab2	Prpf19	0.998
Cdc5l	Prpf19	0.998
Snrpf	Prpf19	0.998
Prpf8	Prpf19	0.998
Cdkn1a	Ccnd1	0.998
Ncstn	Psenen	0.998
Psen1	Psenen	0.998
Rpl27	LOC687780	0.998
Rps5	LOC687780	0.998
Rpl18a	LOC687780	0.998
Rps16	LOC687780	0.998
Psmb8	Psmb4	0.998
Psmc1	Psmb4	0.998
Psmb10	Psmb4	0.998
LOC100360846	Psmb4	0.998
Mrpl2	Mrpl16	0.998
Uba52	Rpl18	0.998
Rpl10a	Rpl18	0.998
Rpl15	Rpl18	0.998
Rpl18a	Rpl18	0.998
Usp14	Psmd4	0.998
U2af2	Sf1	0.998
Snrpd2	Rbm8a	0.998
Bud31	Rbm8a	0.998
Polr3b	Polr3c	0.998
Rfc3	Pcna	0.998
Acvr2a	Bmp2	0.998
Polr1b	Polr1e	0.998
Polr1a	Polr1e	0.998
Twistnb	Polr1e	0.998
Mus81	Eme2	0.998
Tcp1	Cct2	0.998
Exosc4	Dis3	0.998
Exosc9	Dis3	0.998
Exosc6	Dis3	0.998
Exosc5	Dis3	0.998
Casc3	Upf3b	0.998
Magoh	Upf3b	0.998
Rbm8a	Upf3b	0.998
Eif3g	Eif3el1	0.998
Bbs1	Bbs4	0.998
Bbs5	Bbs4	0.998
Polr2f	Polr2b	0.998
Polr2e	Polr2b	0.998
AABR07006025.1	Polr2b	0.998
Polr2c	Polr2b	0.998
Mapkap1	Rictor	0.998
Pak3	Cdc42	0.998
Pard6b	Cdc42	0.998
Wasl	Cdc42	0.998
Pak6	Cdc42	0.998
Rpl10a	Rpl31	0.998
Rpl27	Rpl31	0.998
Rpl15	Rpl31	0.998
Rps12	Rpl31	0.998
Mus81	Slx4	0.998
Riok2	Nob1	0.998
Ltv1	Nob1	0.998
Pno1	Nob1	0.998
Tsr1	Nob1	0.998
Ash2l	Rbbp5	0.998
Orc5	Cdc6	0.998
Orc3	Cdc6	0.998
Ccne2	Cdk2	0.998
Nup93	Nup188	0.998
Eif3m	Eif3d	0.998
Tfb2m	Polrmt	0.998
F2	Fgg	0.998
Cenpf	Cenpe	0.998
Mad2l1	Cenpe	0.998
Ndc80	Cenpe	0.998
Bub1b	Cenpe	0.998
Pdha1	Dlat	0.998
